s,p,o
http://xmlns.com/foaf/0.1/icqChatID,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#fax,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/2000/01/rdf-schema#label,Project
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/2000/01/rdf-schema#comment,A project (a collective endeavour of some kind).
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/2002/07/owl#disjointWith,http://xmlns.com/foaf/0.1/Person
http://xmlns.com/foaf/0.1/Project,http://www.w3.org/2002/07/owl#disjointWith,http://xmlns.com/foaf/0.1/Document
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#address,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#uses,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#uses,http://www.w3.org/2000/01/rdf-schema#domain,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Country
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#uses,http://www.w3.org/2000/01/rdf-schema#range,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Currency
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#uses,http://www.w3.org/2002/07/owl#inverseOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isUsedIn
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,archaic
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/2000/01/rdf-schema#label,family_name
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/2000/01/rdf-schema#comment,The family name of some person.
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Person
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://xmlns.com/foaf/0.1/family_name,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/2000/01/rdf-schema#label,current project
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/2000/01/rdf-schema#comment,A current project this person works on.
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Person
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/currentProject,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2000/01/rdf-schema#comment,A homepage for some thing.
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2000/01/rdf-schema#range,http://xmlns.com/foaf/0.1/Document
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://xmlns.com/foaf/0.1/page
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://xmlns.com/foaf/0.1/isPrimaryTopicOf
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2000/01/rdf-schema#label,homepage
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/homepage,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#photo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://xmlns.com/foaf/0.1/page
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/2000/01/rdf-schema#range,http://xmlns.com/foaf/0.1/Document
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/2000/01/rdf-schema#comment,"A weblog of some thing (whether person, group, company etc.)."
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/2000/01/rdf-schema#label,weblog
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/weblog,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#ResearchAssistant,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#ResearchAssistant,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Student
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#location,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Person,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isOfficialLanguageOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isOfficialLanguageOf,http://www.w3.org/2000/01/rdf-schema#domain,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Language
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isOfficialLanguageOf,http://www.w3.org/2000/01/rdf-schema#range,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Administrative_Region
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isOfficialLanguageOf,http://www.w3.org/2002/07/owl#inverseOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#hasOfficialLanguage
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#firstName,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/phone,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/phone,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/phone,http://www.w3.org/2000/01/rdf-schema#label,phone
http://xmlns.com/foaf/0.1/phone,http://www.w3.org/2000/01/rdf-schema#comment,"A phone,  specified using fully qualified tel: URI scheme (refs: http://www.w3.org/Addressing/schemes.html#tel)."
http://xmlns.com/foaf/0.1/phone,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/phone,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#County,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#County,http://www.w3.org/2000/01/rdf-schema#label,County
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#County,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Administrative_Region
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#SoftwareProject,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#SoftwareProject,http://www.w3.org/2000/01/rdf-schema#subClassOf,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#DevelopmentProject
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/2000/01/rdf-schema#label,Image
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/2000/01/rdf-schema#comment,An image.
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/2002/07/owl#equivalentClass,http://schema.org/ImageObject
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/Document
http://xmlns.com/foaf/0.1/Image,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/made,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/made,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/made,http://www.w3.org/2000/01/rdf-schema#label,made
http://xmlns.com/foaf/0.1/made,http://www.w3.org/2000/01/rdf-schema#comment,Something that was made by this agent.
http://xmlns.com/foaf/0.1/made,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/made,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/made,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/made,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/made,http://www.w3.org/2002/07/owl#inverseOf,http://xmlns.com/foaf/0.1/maker
http://www.mindswap.org/ontologies/debugging/university.owl#Course,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://purl.org/dc/elements/1.1/description,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2000/01/rdf-schema#comment,A document that this thing is the primary topic of.
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2000/01/rdf-schema#label,is primary topic of
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://xmlns.com/foaf/0.1/page
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2000/01/rdf-schema#range,http://xmlns.com/foaf/0.1/Document
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2002/07/owl#inverseOf,http://xmlns.com/foaf/0.1/primaryTopic
http://www.mindswap.org/ontologies/debugging/university.owl#PhD,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.mindswap.org/ontologies/debugging/university.owl#PhD,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.mindswap.org/ontologies/debugging/university.owl#Course
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/2000/01/rdf-schema#label,Document
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/2000/01/rdf-schema#comment,A document.
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/2002/07/owl#equivalentClass,http://schema.org/CreativeWork
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/2002/07/owl#disjointWith,http://xmlns.com/foaf/0.1/Organization
http://xmlns.com/foaf/0.1/Document,http://www.w3.org/2002/07/owl#disjointWith,http://xmlns.com/foaf/0.1/Project
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#Department,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#Department,http://www.w3.org/2000/01/rdf-schema#subClassOf,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#College
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#proceedingsTitle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#productName,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/OnlineGamingAccount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Class
http://xmlns.com/foaf/0.1/OnlineGamingAccount,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,unstable
http://xmlns.com/foaf/0.1/OnlineGamingAccount,http://www.w3.org/2000/01/rdf-schema#label,Online Gaming Account
http://xmlns.com/foaf/0.1/OnlineGamingAccount,http://www.w3.org/2000/01/rdf-schema#comment,An online gaming account.
http://xmlns.com/foaf/0.1/OnlineGamingAccount,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://xmlns.com/foaf/0.1/OnlineGamingAccount,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/OnlineAccount
http://xmlns.com/foaf/0.1/OnlineGamingAccount,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/2000/01/rdf-schema#label,lastName
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/2000/01/rdf-schema#comment,The last name of a person.
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Person
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://xmlns.com/foaf/0.1/lastName,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Climatic_Region,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Climatic_Region,http://www.w3.org/2000/01/rdf-schema#label,Climatic region
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Climatic_Region,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Region
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#name,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#name,http://www.w3.org/2000/01/rdf-schema#label,name
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/2000/01/rdf-schema#label,gender
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/2000/01/rdf-schema#comment,The gender of this Agent (typically but not necessarily 'male' or 'female').
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#FunctionalProperty
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://xmlns.com/foaf/0.1/gender,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Employee,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Employee,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#Person
file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/ka.owl#email,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,archaic
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/2000/01/rdf-schema#label,theme
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/2000/01/rdf-schema#comment,A theme.
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2002/07/owl#Thing
http://xmlns.com/foaf/0.1/theme,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#ClericalStaff,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#ClericalStaff,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#AdministrativeStaff
_:b1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
_:b1,http://www.w3.org/2002/07/owl#onProperty,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#hasEndDate
_:b1,http://www.w3.org/2002/07/owl#cardinality,1
_:b5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
_:b5,http://www.w3.org/2002/07/owl#onProperty,file:/C:/Users/User/Desktop/final%20ontologies%20for%20thesis/original%20ontologies/www04photo.owl#hasStartDate
_:b5,http://www.w3.org/2002/07/owl#cardinality,1
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,testing
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/2000/01/rdf-schema#label,jabber ID
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/2000/01/rdf-schema#comment,A jabber ID for something.
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://xmlns.com/foaf/0.1/
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/2000/01/rdf-schema#domain,http://xmlns.com/foaf/0.1/Agent
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/2000/01/rdf-schema#range,http://www.w3.org/2000/01/rdf-schema#Literal
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://xmlns.com/foaf/0.1/jabberID,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isPartOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isPartOf,http://www.w3.org/2000/01/rdf-schema#domain,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Region
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isPartOf,http://www.w3.org/2000/01/rdf-schema#range,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Region
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isPartOf,http://www.w3.org/2002/07/owl#inverseOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#consistsOf
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#isPartOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#TransitiveProperty
http://www.semanticweb.org/ontologies/2012/4/Ontology1336557684515.owl#Title,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic,http://www.w3.org/2000/01/rdf-schema#label,Arctic
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Climatic_Region
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Desert
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Mild
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Subtropical
http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Arctic,http://www.w3.org/2002/07/owl#disjointWith,http://mapekus.fiit.stuba.sk/mapekus/ontologies/v0.2/region#Tropical
