0,0.1,0.2
http://telegraphis.net/data/countries/FI#FI,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/FI#FI,http://telegraphis.net/ontology/measurement/code#hasCode,
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,OMN
http://telegraphis.net/data/countries/WF#WF,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/WF#WF,http://www.geonames.org/ontology#name,Wallis and Futuna
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/OC#OC
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#isoShortName,WALLIS ET FUTUNA
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/WF#WF,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#WF
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#isoAlpha3,WLF
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#isoNumeric,876
http://telegraphis.net/data/countries/WF#WF,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Wallis_and_Futuna
http://telegraphis.net/data/countries/WF#WF,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/4034749/
http://telegraphis.net/data/countries/WF#WF,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Wallis_and_Futuna
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#isoAlpha2,WF
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#isoShortName,WALLIS AND FUTUNA
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/WF#WF,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/XPF#XPF
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/WF/Mat%C3%A2%27Utu#Mat%C3%A2%27Utu
http://telegraphis.net/data/countries/WF#WF,http://www.geonames.org/ontology#population,16025
http://telegraphis.net/data/countries/WF#WF,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/WF#WF,http://telegraphis.net/ontology/measurement/code#hasCode,
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,SM
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,CUB
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,PNG
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,VN
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,110910
http://telegraphis.net/data/countries/TT#TT,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/TT#TT,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#TT
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#isoNumeric,780
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/NA#NA
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#isoShortName,TRINITÉ-ET-TOBAGO
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#isoAlpha2,TT
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/TT/Port_of_Spain#PortofSpain
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/TT#TT,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3573591/
http://telegraphis.net/data/countries/TT#TT,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Trinidad_and_Tobago
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#isoShortName,TRINIDAD AND TOBAGO
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TT#TT,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#isoAlpha3,TTO
http://telegraphis.net/data/countries/TT#TT,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/TT#TT,http://www.geonames.org/ontology#name,Trinidad and Tobago
http://telegraphis.net/data/countries/TT#TT,http://www.geonames.org/ontology#population,1047000
http://telegraphis.net/data/countries/TT#TT,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Trinidad_and_Tobago
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TT#TT,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/TTD#TTD
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,IN
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,524
http://telegraphis.net/data/countries/BL#BL,http://www.geonames.org/ontology#name,Saint Barthélemy
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BL#BL,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#isoAlpha2,BL
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#isoAlpha3,BLM
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#isoNumeric,652
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BL#BL,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#BL
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/BL/Gustavia#Gustavia
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#isoShortName,SAINT-BARTHÉLEMY
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BL#BL,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/BL#BL,http://www.geonames.org/ontology#population,8450
http://telegraphis.net/data/countries/BL#BL,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/BL#BL,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3578476/
http://telegraphis.net/data/countries/BL#BL,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Saint_Barth%C3%A9lemy
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#isoShortName,SAINT BARTHÉLEMY
http://telegraphis.net/data/countries/BL#BL,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/NA#NA
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,TD
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#isoNumeric,705
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#isoAlpha2,SI
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#isoAlpha3,SVN
http://telegraphis.net/data/countries/SI#SI,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Slovenia
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/SI#SI,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#SI
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/EU#EU
http://telegraphis.net/data/countries/SI#SI,http://www.geonames.org/ontology#name,Slovenia
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#isoShortName,SLOVENIA
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/EUR#EUR
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#isoShortName,SLOVÉNIE
http://telegraphis.net/data/countries/SI#SI,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/SI#SI,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/SI#SI,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Slovenia
http://telegraphis.net/data/countries/SI#SI,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/SI/Ljubljana#Ljubljana
http://telegraphis.net/data/countries/SI#SI,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/SI#SI,http://www.geonames.org/ontology#population,2007000
http://telegraphis.net/data/countries/SI#SI,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3190538/
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,120
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,6.5
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MD
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,163610
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,ARG
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,724
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,SZ
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#isoShortName,NAMIBIE
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AF#AF
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#isoNumeric,516
http://telegraphis.net/data/countries/NA#NA,http://www.geonames.org/ontology#population,2063000
http://telegraphis.net/data/countries/NA#NA,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3355338/
http://telegraphis.net/data/countries/NA#NA,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Namibia
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#isoShortName,NAMIBIA
http://telegraphis.net/data/countries/NA#NA,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#NA
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#isoAlpha3,NAM
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NA#NA,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/NA#NA,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Namibia
http://telegraphis.net/data/countries/NA#NA,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/NAD#NAD
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#isoAlpha2,NA
http://telegraphis.net/data/countries/NA#NA,http://www.geonames.org/ontology#name,Namibia
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/NA/Windhoek#Windhoek
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/NA#NA,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/NA#NA,http://telegraphis.net/ontology/measurement/code#hasCode,
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,GE
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,LVA
http://telegraphis.net/data/countries/LU#LU,http://www.geonames.org/ontology#population,486000
http://telegraphis.net/data/countries/LU#LU,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#isoNumeric,442
http://telegraphis.net/data/countries/LU#LU,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/LU#LU,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/LU#LU,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Luxembourg
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/EU#EU
http://telegraphis.net/data/countries/LU#LU,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/2960313/
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/LU/Luxembourg#Luxembourg
http://telegraphis.net/data/countries/LU#LU,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#LU
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/EUR#EUR
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#isoAlpha3,LUX
http://telegraphis.net/data/countries/LU#LU,http://www.geonames.org/ontology#name,Luxembourg
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#isoShortName,LUXEMBOURG
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#isoShortName,LUXEMBOURG
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/geography/geography#isoAlpha2,LU
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LU#LU,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/LU#LU,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Luxembourg
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,SG
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,51
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,EN
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,430
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,SLB
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,48730
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#isoAlpha3,GMB
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GM#GM,http://www.geonames.org/ontology#name,Gambia
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#isoAlpha2,GM
http://telegraphis.net/data/countries/GM#GM,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/The_Gambia
http://telegraphis.net/data/countries/GM#GM,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/2413451/
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#isoShortName,GAMBIA
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#isoNumeric,270
http://telegraphis.net/data/countries/GM#GM,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/GMD#GMD
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#isoShortName,GAMBIE
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AF#AF
http://telegraphis.net/data/countries/GM#GM,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/GM/Banjul#Banjul
http://telegraphis.net/data/countries/GM#GM,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Gambia_The
http://telegraphis.net/data/countries/GM#GM,http://www.geonames.org/ontology#population,1593256
http://telegraphis.net/data/countries/GM#GM,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/GM#GM,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#GM
http://telegraphis.net/data/countries/GM#GM,http://telegraphis.net/ontology/measurement/code#hasCode,
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,ZA
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,BZ
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,GUY
http://telegraphis.net/data/countries/TM#TM,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Turkmenistan
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#isoShortName,TURKMENISTAN
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/TMT#TMT
http://telegraphis.net/data/countries/TM#TM,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#TM
http://telegraphis.net/data/countries/TM#TM,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Turkmenistan
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#isoShortName,TURKMÉNISTAN
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#isoAlpha3,TKM
http://telegraphis.net/data/countries/TM#TM,http://www.geonames.org/ontology#name,Turkmenistan
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#isoAlpha2,TM
http://telegraphis.net/data/countries/TM#TM,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AS#AS
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TM#TM,http://www.geonames.org/ontology#population,5179000
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/TM#TM,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/TM/Ashgabat#Ashgabat
http://telegraphis.net/data/countries/TM#TM,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/TM#TM,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
